label,handedness,rx1,ry1,rz1,rx2,ry2,rz2,rx3,ry3,rz3,rx4,ry4,rz4,rx5,ry5,rz5,rx6,ry6,rz6,rx7,ry7,rz7,rx8,ry8,rz8,rx9,ry9,rz9,rx10,ry10,rz10,rx11,ry11,rz11,rx12,ry12,rz12,rx13,ry13,rz13,rx14,ry14,rz14,rx15,ry15,rz15,rx16,ry16,rz16,rx17,ry17,rz17,rx18,ry18,rz18,rx19,ry19,rz19,rx20,ry20,rz20
O,Left,0.103170097,-0.079507053,-0.063162469,0.1796363,-0.20691818,-0.095069506,0.120843649,-0.309522211,-0.125891731,0.017418593,-0.356948554,-0.151555584,0.062436939,-0.353842675,-0.021565891,0.070575476,-0.479329824,-0.087973894,0.105863512,-0.45799911,-0.13983439,0.124928177,-0.389440894,-0.160810934,-0.024732291,-0.35824424,-0.017439873,-0.047627061,-0.512734174,-0.076214732,-0.000231445,-0.491926074,-0.121403136,0.033899248,-0.415567994,-0.13843076,-0.100468337,-0.337179482,-0.024835906,-0.133618593,-0.47457385,-0.074750782,-0.080404639,-0.467923939,-0.10808345,-0.037182539,-0.400804698,-0.116724507,-0.175836205,-0.29279375,-0.038193339,-0.214236498,-0.408843159,-0.073781111,-0.169227928,-0.441767275,-0.093926721,-0.112593472,-0.417871356,-0.099130132
O,Left,0.095166862,-0.084250093,-0.061753586,0.156938553,-0.213482678,-0.090646282,0.085763276,-0.305734933,-0.117485791,-0.016791731,-0.3416937,-0.139668032,0.033225477,-0.349041522,-0.026630217,0.022169769,-0.469513596,-0.088768698,0.059439242,-0.448116124,-0.138071298,0.086596072,-0.382931948,-0.159019485,-0.052901059,-0.345813394,-0.021222528,-0.09160453,-0.489961505,-0.074603073,-0.047082781,-0.468321801,-0.118187874,-0.009024024,-0.396832824,-0.136691645,-0.125233084,-0.318176747,-0.026290532,-0.169632822,-0.445354462,-0.073035829,-0.123377323,-0.437801719,-0.106867708,-0.078949302,-0.37364167,-0.117528558,-0.194489419,-0.266451002,-0.036826994,-0.24493286,-0.374690354,-0.070464223,-0.207381963,-0.407687486,-0.090910867,-0.152127683,-0.386824966,-0.097586296
O,Left,0.091791868,-0.060922623,-0.069074444,0.152761042,-0.165016055,-0.102591783,0.098705947,-0.257723629,-0.132346682,0.010355234,-0.310074508,-0.157635994,0.051410079,-0.305351615,-0.030265763,0.053974807,-0.415277302,-0.085483886,0.080322504,-0.400161207,-0.127174489,0.099602699,-0.341180861,-0.144262977,-0.033066332,-0.305165112,-0.019039824,-0.058798134,-0.439245701,-0.069655314,-0.025056213,-0.415111423,-0.110849343,0.006116718,-0.352558851,-0.127800844,-0.104601741,-0.284651995,-0.018370991,-0.139167994,-0.406160116,-0.059457,-0.099167436,-0.398618817,-0.091604218,-0.059121758,-0.339697599,-0.102491095,-0.172525346,-0.243252635,-0.023840891,-0.217385173,-0.345240235,-0.052163675,-0.185625464,-0.375839472,-0.072670944,-0.137456715,-0.35820663,-0.080553844
O,Left,-0.00775522,-0.067419529,-0.195819791,-0.05887419,-0.177833915,-0.253308933,-0.136909128,-0.263137877,-0.272571068,-0.206935525,-0.349100084,-0.279077153,0.086573124,-0.301251829,-0.1349339,-0.00975889,-0.409115851,-0.214740019,-0.117987514,-0.383389116,-0.284740727,-0.193018318,-0.334511936,-0.325560461,0.009005725,-0.287920177,-0.051642883,-0.087758065,-0.415862799,-0.145604681,-0.185189069,-0.38517052,-0.240348559,-0.238046587,-0.321598262,-0.293842416,-0.065380693,-0.27913487,0.012311532,-0.151032448,-0.388018251,-0.073593806,-0.226847887,-0.365514756,-0.169831644,-0.269168377,-0.316027403,-0.220338013,-0.127690852,-0.270768404,0.063678447,-0.194169581,-0.345665366,-0.00578449,-0.24879843,-0.344094009,-0.076809715,-0.28145051,-0.321547658,-0.121783439
O,Left,-0.087481081,-0.093654453,-0.056690197,-0.158081233,-0.198923587,-0.054281241,-0.229770779,-0.258504927,-0.042727205,-0.280635059,-0.300287187,-0.022134549,0.004986704,-0.264213979,0.012862442,-0.06002301,-0.368911206,-0.023952966,-0.150570988,-0.364791929,-0.059004317,-0.21693927,-0.323105007,-0.074192981,0.000197649,-0.254094541,0.042225101,-0.091110766,-0.357875555,-0.000547876,-0.18950808,-0.33846125,-0.049105792,-0.237722516,-0.281902432,-0.07136448,-0.000602305,-0.244987845,0.060643983,-0.093170702,-0.347082823,0.018356022,-0.184673548,-0.328645885,-0.031237182,-0.227113783,-0.277810931,-0.050081289,0.010025382,-0.234550595,0.076651518,-0.065039635,-0.316144645,0.041714051,-0.142554343,-0.319906711,0.006003774,-0.187436998,-0.292149663,-0.009708212
O,Left,0.061232925,0.038807005,-0.00858363,0.126394659,0.063910455,-0.019579542,0.172972918,0.077919811,-0.031732829,0.211693168,0.093167752,-0.04625784,0.134500802,0.012881339,-0.033999392,0.164487899,0.033850372,-0.062667591,0.181089997,0.059125275,-0.083537584,0.191622853,0.083413929,-0.098029827,0.110450119,-0.008251756,-0.046069501,0.141768873,0.015128344,-0.072978017,0.155441463,0.043083996,-0.09056778,0.161102951,0.064959973,-0.104227935,0.076136649,-0.019031078,-0.058993196,0.104559481,0.007454395,-0.089352084,0.11420396,0.032329053,-0.103371938,0.11868611,0.049747378,-0.112595191,0.034877777,-0.020031124,-0.071558578,0.048936814,0.011374951,-0.096147609,0.054896474,0.033084661,-0.10536809,0.057213307,0.048273951,-0.11209665
O,Left,0.06860131,-0.086485982,-0.083856843,0.083714485,-0.202515244,-0.125043631,-0.012187422,-0.248134136,-0.160520524,-0.123273164,-0.243284404,-0.191050082,-0.080184401,-0.31016311,-0.065366484,-0.130594284,-0.402406871,-0.14014864,-0.155650348,-0.361409545,-0.195438325,-0.152675897,-0.296610862,-0.223583758,-0.178726912,-0.275409847,-0.054166075,-0.260369003,-0.383530796,-0.125657171,-0.260958702,-0.328657567,-0.174241737,-0.226376474,-0.264039516,-0.195321262,-0.253044427,-0.226208866,-0.054321408,-0.339613617,-0.316633165,-0.108981401,-0.337856904,-0.289975166,-0.144762129,-0.298161865,-0.238045871,-0.158258602,-0.305824578,-0.1557827,-0.061785817,-0.389179871,-0.218796253,-0.096301988,-0.393382922,-0.235186756,-0.117433734,-0.359952376,-0.227303028,-0.126845524
O,Left,0.066834808,-0.089226246,-0.076877366,0.08613956,-0.19528544,-0.115144166,-0.004219889,-0.24410528,-0.150239172,-0.111418575,-0.245029986,-0.18088882,-0.07629466,-0.311785937,-0.053013003,-0.122114897,-0.399985045,-0.121372881,-0.136810303,-0.354838848,-0.173772368,-0.1312069,-0.294084907,-0.201952505,-0.17086184,-0.285925567,-0.046173341,-0.250330239,-0.396576464,-0.111642714,-0.243335068,-0.335993618,-0.155629951,-0.210255742,-0.272542984,-0.174858856,-0.243773341,-0.24359119,-0.050352822,-0.328092903,-0.336889804,-0.101908478,-0.315835535,-0.299950123,-0.129974413,-0.275493294,-0.243609101,-0.138217258,-0.296633452,-0.181252361,-0.061728018,-0.3715543,-0.257342309,-0.091353695,-0.365296215,-0.259741813,-0.10273091,-0.33066386,-0.234684706,-0.105486649
P,Left,-0.008660674,-0.014736831,-0.189347214,-0.100581706,-0.054042339,-0.246673099,-0.200851143,-0.086048245,-0.258893407,-0.30259198,-0.126534283,-0.26157353,-0.156658292,-0.188893646,-0.222887836,-0.282678843,-0.251653611,-0.304924674,-0.379341632,-0.290017008,-0.359817929,-0.474618852,-0.319077134,-0.396996326,-0.194484592,-0.150523841,-0.14443729,-0.297017753,-0.097140252,-0.243831895,-0.324744851,-0.011110007,-0.285277761,-0.338718385,0.046209693,-0.300080515,-0.232604862,-0.104431629,-0.07950215,-0.296468616,-0.032847046,-0.183269806,-0.216210723,0.036642373,-0.198489822,-0.159110666,0.058047832,-0.185023717,-0.262392581,-0.071039438,-0.028534367,-0.294831991,-0.002236604,-0.11877647,-0.235052765,0.035275758,-0.14221514,-0.194815815,0.045323372,-0.140011153
P,Left,-0.003162205,-0.006116688,-0.196743054,-0.100540697,-0.034009933,-0.2610182,-0.208401203,-0.051029145,-0.281332059,-0.319392442,-0.079248607,-0.293979151,-0.188275158,-0.165938019,-0.223281948,-0.32513827,-0.2117441,-0.306030346,-0.427204847,-0.233271003,-0.358766629,-0.523892343,-0.246792078,-0.393453105,-0.2222597,-0.121788084,-0.14347346,-0.325710833,-0.045675158,-0.250366403,-0.374121785,0.053811312,-0.298288537,-0.408089101,0.123731256,-0.31480111,-0.248977959,-0.068935692,-0.076897225,-0.299998104,0.015329242,-0.190008236,-0.198952376,0.068184018,-0.20458558,-0.132211148,0.076891363,-0.186033739,-0.269301116,-0.029640257,-0.024364969,-0.2820912,0.052351117,-0.123445897,-0.198733866,0.076798499,-0.145177735,-0.143916964,0.072208226,-0.137463404
P,Left,0.106856793,-0.065019131,-0.069190622,0.153905839,-0.193338811,-0.121825211,0.136404484,-0.30751586,-0.173177079,0.12913987,-0.412279993,-0.223748655,0.090144068,-0.370486557,-0.130871833,0.093593746,-0.519151628,-0.231611163,0.099201173,-0.636759728,-0.2950636,0.106339961,-0.733804762,-0.337358103,-0.031874686,-0.368401945,-0.147353501,0.064091355,-0.305537343,-0.303018556,0.145590335,-0.154715121,-0.344677046,0.193881541,-0.044841826,-0.341948942,-0.136766732,-0.316742241,-0.168322474,-0.040009916,-0.222812414,-0.302029118,0.011234909,-0.087241948,-0.279450581,0.034867078,-0.008986175,-0.233786002,-0.227472872,-0.23787874,-0.196946323,-0.144264966,-0.164739788,-0.294057921,-0.066307724,-0.071191371,-0.281361387,-0.016051322,-0.019720674,-0.247093946
P,Left,0.109595776,-0.053100347,-0.084812666,0.157564581,-0.186310589,-0.133863236,0.147880078,-0.307262599,-0.175316523,0.145583749,-0.406118095,-0.217914532,0.104080022,-0.359452426,-0.137629445,0.11257726,-0.524253309,-0.231297056,0.107653201,-0.649405211,-0.284556474,0.100315869,-0.746632546,-0.316403742,-0.029629111,-0.372027039,-0.128001834,0.055838108,-0.297867238,-0.259988452,0.121534229,-0.14806366,-0.279004569,0.165032685,-0.045323491,-0.264416928,-0.140675276,-0.326185763,-0.12613606,-0.056745678,-0.225447655,-0.24522921,-0.001041442,-0.094657481,-0.223102505,0.035457015,-0.009191871,-0.180475633,-0.237036913,-0.247874141,-0.131952385,-0.156401694,-0.172207475,-0.222282435,-0.082439393,-0.079780042,-0.215823169,-0.035789162,-0.028144181,-0.1865638
P,Left,0.089240551,-0.086928666,-0.117107018,0.111218572,-0.23019743,-0.193596906,0.094241798,-0.336955071,-0.255367435,0.07406801,-0.438034773,-0.310612208,-0.109932363,-0.322595895,-0.173957444,0.027068854,-0.262667418,-0.276731915,0.113575697,-0.141759575,-0.341122366,0.14960599,-0.04627961,-0.375548399,-0.202429711,-0.290479303,-0.153514943,-0.041264057,-0.241290212,-0.254889435,0.057271243,-0.10207665,-0.291917122,0.095021129,-0.007318855,-0.308978177,-0.26654613,-0.227164328,-0.140603698,-0.147910684,-0.197449088,-0.241459809,-0.071101486,-0.097581864,-0.259010083,-0.040877819,-0.025079191,-0.257748372,-0.3095119,-0.131549836,-0.134992338,-0.240659356,-0.106674552,-0.208194009,-0.164283424,-0.059519291,-0.21526236,-0.119746416,-0.034097076,-0.208214022
P,Left,0.134352863,-0.187578679,-0.016626339,0.233694136,-0.271100521,0.083149892,0.309865356,-0.306507469,0.183666122,0.375473738,-0.361788631,0.296964747,0.193755329,-0.362605989,0.292338264,0.285785795,-0.464756996,0.40672676,0.349035204,-0.53640157,0.462622565,0.40640992,-0.578745902,0.498947334,0.208245457,-0.254053235,0.329889846,0.332891643,-0.300308466,0.419439596,0.426467657,-0.300592006,0.39162789,0.474524737,-0.268890858,0.380761963,0.222370386,-0.156979323,0.346058291,0.339481235,-0.146014214,0.344966722,0.315236867,-0.040541768,0.214532879,0.270123184,0.036416173,0.152862233,0.233479858,-0.079607487,0.3668666,0.31529671,-0.04482317,0.337629151,0.299768448,0.026629388,0.246878144,0.245552242,0.076978564,0.196844217
P,Left,-0.06824714,0.034519255,-0.10384536,-0.179831565,0.052547455,-0.120342182,-0.280053973,0.074111104,-0.114729168,-0.357852906,0.098125219,-0.102728682,-0.246075362,-0.069602311,-0.05528749,-0.381795436,-0.058433533,-0.059320873,-0.456442893,-0.057281256,-0.061454112,-0.523230255,-0.055134654,-0.063446561,-0.241416276,-0.049989045,0.00209158,-0.32458967,0.024873674,-0.017783174,-0.344272673,0.094552993,-0.038704949,-0.359332144,0.143149435,-0.045991374,-0.228102386,-0.025880456,0.051855458,-0.282833666,0.041033685,0.020241009,-0.258286178,0.07853657,-0.006047308,-0.240887374,0.096249044,-0.010556976,-0.218527734,-0.008642912,0.094838528,-0.250613123,0.044923603,0.063718459,-0.233485937,0.076129734,0.043454295,-0.213930339,0.089827656,0.040830629
P,Left,-0.067058146,0.036919057,-0.102966221,-0.184722543,0.057756543,-0.117270397,-0.289920718,0.087750435,-0.110714437,-0.368998438,0.117863119,-0.098051438,-0.263049752,-0.057822108,-0.045731453,-0.394589931,-0.053497195,-0.054559132,-0.469395995,-0.050993442,-0.059389884,-0.536324471,-0.047877192,-0.064033585,-0.256735951,-0.02865684,0.007709752,-0.327480137,0.053645253,-0.032301443,-0.297676951,0.104085445,-0.059684699,-0.272359759,0.123855472,-0.064121703,-0.242005348,0.004202843,0.053131754,-0.294694752,0.073788762,0.001003396,-0.243994564,0.102744103,-0.02885608,-0.21242851,0.108045995,-0.029345015,-0.225575149,0.025102079,0.092780022,-0.251269668,0.083485663,0.044675944,-0.212931216,0.10325253,0.020742822,-0.181190789,0.101598799,0.020318678
P,Left,-0.019785822,-0.042688668,-0.221943888,-0.099241734,-0.186615228,-0.263522926,-0.198612631,-0.303271472,-0.249256316,-0.287050069,-0.414756685,-0.217575017,0.075834691,-0.358622551,-0.191073227,-0.059498609,-0.526274264,-0.262091133,-0.133809507,-0.63234806,-0.303282503,-0.197485984,-0.739728391,-0.324349824,0.010452985,-0.342795133,-0.084657888,-0.171323419,-0.387803823,-0.185212958,-0.234421254,-0.313634813,-0.232307437,-0.251454592,-0.294990539,-0.234749767,-0.061223686,-0.324742198,0.004157952,-0.20248133,-0.326059401,-0.112983006,-0.174070955,-0.194939375,-0.149432767,-0.121997834,-0.159090102,-0.132465872,-0.114786089,-0.318111419,0.079294343,-0.208965421,-0.303763687,-0.015302104,-0.198218763,-0.216464162,-0.043352775,-0.163089395,-0.178466737,-0.031745973
P,Left,-0.01578182,-0.078355908,-0.201422021,-0.087223291,-0.228140711,-0.241125882,-0.208278835,-0.348516881,-0.237832576,-0.308217526,-0.454214185,-0.217995346,0.061506987,-0.416888982,-0.137971759,-0.081343174,-0.606743604,-0.184817255,-0.152774692,-0.712467044,-0.209029243,-0.206826448,-0.812296152,-0.224958957,-0.001834333,-0.405716002,-0.046907247,-0.186299264,-0.442381322,-0.145831779,-0.204224348,-0.344574153,-0.191813931,-0.172574639,-0.278889119,-0.192511708,-0.070445001,-0.382756501,0.027397595,-0.224110544,-0.399916112,-0.090304293,-0.203855932,-0.283600449,-0.13213484,-0.16260314,-0.232131421,-0.119857476,-0.119452417,-0.36356306,0.089298233,-0.231297463,-0.37014094,-0.014216684,-0.229547292,-0.2942456,-0.052969594,-0.206131697,-0.248789072,-0.048852124
P,Left,-0.026229083,-0.051000238,-0.202019204,-0.11896944,-0.186604679,-0.2420397,-0.244897783,-0.295255781,-0.236755838,-0.351236522,-0.397701234,-0.212435727,0.03380847,-0.389029771,-0.149871369,-0.129334748,-0.570889712,-0.211271142,-0.212905645,-0.675259561,-0.243882944,-0.280681938,-0.778019995,-0.262533297,-0.032209456,-0.376784504,-0.061169886,-0.213541925,-0.391820968,-0.169812475,-0.213497162,-0.275947571,-0.213732337,-0.166220426,-0.224703849,-0.209303354,-0.108900189,-0.355935485,0.010254105,-0.257964134,-0.352737695,-0.111614232,-0.22181952,-0.230976582,-0.143648644,-0.166675627,-0.201453567,-0.123015416,-0.164124966,-0.341715396,0.068724896,-0.275314361,-0.336986363,-0.030468385,-0.25982368,-0.256695867,-0.054776334,-0.223561168,-0.218605876,-0.038874705
P,Left,-0.083597362,0.047206939,-0.141102931,-0.227958084,0.052034796,-0.146825648,-0.347486556,0.062422812,-0.115917935,-0.451681912,0.079758943,-0.073968089,-0.310937942,-0.091496109,-0.068658023,-0.47429654,-0.100681126,-0.062750435,-0.567461357,-0.102067291,-0.061202175,-0.650486947,-0.104521513,-0.060903533,-0.295036555,-0.081736147,0.016796994,-0.413376868,-0.000932574,0.008109688,-0.437534214,0.086521268,-0.014573274,-0.443652273,0.142269373,-0.021546786,-0.276535929,-0.060185492,0.091686592,-0.368404955,0.008726776,0.063253396,-0.335597873,0.063955307,0.023387787,-0.310140908,0.084821165,0.012201277,-0.262632192,-0.046851158,0.157332473,-0.314874769,0.013403237,0.123345026,-0.292874158,0.056117475,0.092781008,-0.264110685,0.077146113,0.085260556
P,Left,-0.086152256,0.041610956,-0.129171014,-0.224608481,0.046043932,-0.13198942,-0.34031111,0.057452619,-0.100379557,-0.434872419,0.076460004,-0.058384713,-0.297167957,-0.085672081,-0.067906991,-0.458996415,-0.090593278,-0.06196205,-0.546044558,-0.092901528,-0.057779577,-0.625626653,-0.096424878,-0.055369538,-0.28392297,-0.075094998,0.01187693,-0.397274405,0.000141084,0.00511238,-0.429555178,0.082164645,-0.013273962,-0.446071446,0.140504181,-0.019240857,-0.26410836,-0.05391115,0.082322925,-0.342961669,0.014199436,0.055877689,-0.305694699,0.058844447,0.020402599,-0.277018428,0.076135695,0.010669604,-0.24810791,-0.039875746,0.144343793,-0.290357053,0.01810199,0.111613422,-0.264659882,0.054232359,0.082339815,-0.233397007,0.072219849,0.074486352
P,Left,-0.068774581,0.045890391,-0.14065455,-0.207599223,0.045357943,-0.145585628,-0.325481236,0.048171103,-0.111142197,-0.428082198,0.058492542,-0.065655233,-0.281283677,-0.10318321,-0.08505878,-0.439371854,-0.113942146,-0.086430678,-0.531333566,-0.119136631,-0.089226083,-0.610809803,-0.122638881,-0.090455064,-0.271022916,-0.09356445,0.001896954,-0.38785553,-0.017071128,-0.006976644,-0.417329848,0.070669413,-0.026291985,-0.429876149,0.127657414,-0.032120278,-0.257223785,-0.072328567,0.079027577,-0.340809584,-0.001263857,0.049550469,-0.29615587,0.050022602,0.015544956,-0.262217522,0.062663973,0.008293498,-0.247816742,-0.059330761,0.147222935,-0.292643965,0.004724026,0.11211787,-0.259552181,0.044892848,0.08557315,-0.224192202,0.058942557,0.081280007
P,Left,-0.075050951,0.027177215,-0.133417307,-0.199734152,0.032465697,-0.141389339,-0.306980491,0.043442011,-0.115323423,-0.40238151,0.049988151,-0.077809273,-0.274685503,-0.095286965,-0.068904749,-0.418176771,-0.097232759,-0.075866772,-0.50119406,-0.093975603,-0.0826556,-0.576701046,-0.093699932,-0.087125717,-0.265919447,-0.075821459,0.007734654,-0.369061471,-0.008300602,-0.017873325,-0.390276701,0.060344279,-0.046613032,-0.401155472,0.104517341,-0.05600494,-0.253019184,-0.048852205,0.073361853,-0.323165477,0.008677721,0.027285363,-0.268678606,0.043113113,-0.013858548,-0.230074168,0.048939705,-0.022034862,-0.24247703,-0.034440458,0.13069822,-0.27395776,0.020468355,0.081436799,-0.2342304,0.048411966,0.046102406,-0.195981622,0.05399561,0.037590446
P,Left,-0.074172795,0.033830821,-0.117610929,-0.19730711,0.052843869,-0.122352985,-0.297920645,0.070164382,-0.096627561,-0.38927728,0.081746638,-0.060918448,-0.26521793,-0.067846418,-0.057567352,-0.403636933,-0.05856359,-0.065442955,-0.489219517,-0.046899617,-0.074843121,-0.564427019,-0.035836578,-0.081415405,-0.257238269,-0.046406567,0.009093793,-0.35354802,0.02650404,-0.014217349,-0.366377652,0.093903959,-0.04094916,-0.368681878,0.135714948,-0.049521865,-0.244613022,-0.019399107,0.065682674,-0.307161689,0.050583601,0.0248266,-0.2447415,0.073123932,-0.009111783,-0.201448769,0.067083597,-0.014143991,-0.233349324,-0.004630447,0.114420841,-0.252930224,0.058210194,0.070444147,-0.205606372,0.077650368,0.041713534,-0.1646716,0.071557343,0.036544336
P,Left,-0.018595137,-0.053922355,0.006117289,-0.003690981,-0.113462418,0.003530405,0.028222345,-0.144573062,-0.002651547,0.061461441,-0.154618173,-0.007194258,-0.021454677,-0.157876223,0.002690324,0.011958666,-0.207816213,-0.001970085,0.02311793,-0.236465335,-0.00504254,0.029062457,-0.260938793,-0.009032814,0.003717795,-0.149548918,-0.00763831,0.051703319,-0.166860729,-0.017423849,0.051626093,-0.147968083,-0.020625625,0.04012721,-0.134896636,-0.021387145,0.031886712,-0.134395271,-0.01708288,0.067357048,-0.141923397,-0.021614403,0.062255628,-0.122408449,-0.016578376,0.048785232,-0.109189063,-0.013131796,0.057458766,-0.116274655,-0.027039921,0.077852316,-0.118542283,-0.023665042,0.071718074,-0.100713491,-0.015944992,0.061120398,-0.088099688,-0.010502623
P,Left,-0.059350609,-0.004506737,-0.121934492,-0.180073976,-0.008015037,-0.135292585,-0.286139488,0.021003276,-0.122485343,-0.375216037,0.041412621,-0.10155129,-0.268306374,-0.119733036,-0.055257346,-0.399489045,-0.133830876,-0.088288035,-0.49024263,-0.140970499,-0.113006602,-0.567403763,-0.143790871,-0.128439631,-0.258541822,-0.068770856,-0.000831297,-0.333814501,0.003443419,-0.067311387,-0.293120503,0.043918639,-0.105108912,-0.256222069,0.053422331,-0.108048025,-0.245577514,-0.018832773,0.04078915,-0.297432303,0.047047436,-0.042779862,-0.211968422,0.067145317,-0.074632015,-0.166282713,0.057017952,-0.064984474,-0.228358745,0.01196596,0.075023186,-0.248572766,0.07264325,0.000650187,-0.184413552,0.082514256,-0.024840261,-0.145037531,0.066448658,-0.018468931
P,Left,-0.059253215,-0.007221937,-0.123544661,-0.183264196,-0.005708933,-0.135982988,-0.292255997,0.021741062,-0.12094683,-0.387210339,0.041193068,-0.095927535,-0.280074715,-0.117530823,-0.056474811,-0.417716831,-0.132384688,-0.091356164,-0.5126037,-0.13704595,-0.119058481,-0.59584561,-0.139394939,-0.136159984,-0.270134866,-0.06205067,-0.002010995,-0.350056678,0.004005611,-0.066641195,-0.306890607,0.043068886,-0.103900133,-0.274356305,0.049091458,-0.107190562,-0.256431877,-0.008501381,0.039350768,-0.313015848,0.054259807,-0.038960172,-0.233469009,0.069737107,-0.068597479,-0.196008324,0.053149879,-0.059290813,-0.23648107,0.024632573,0.07266918,-0.267541706,0.081851959,0.007886463,-0.209685206,0.085670471,-0.010467921,-0.172115147,0.065585256,-0.000879424
P,Left,-0.063820303,0.05452776,-0.122720407,-0.186324001,0.07861048,-0.131957205,-0.292917133,0.096701562,-0.10918332,-0.381810278,0.106348872,-0.075486453,-0.273108125,-0.050926506,-0.076065154,-0.423420638,-0.063472032,-0.081618817,-0.510986507,-0.073938847,-0.08291039,-0.58974582,-0.085218131,-0.082245739,-0.264835,-0.03334415,-0.002282467,-0.362848461,0.032931566,-0.012920504,-0.408440888,0.107177854,-0.029732698,-0.446456969,0.156056464,-0.035294434,-0.251484216,-0.009986758,0.062158188,-0.312978149,0.055328608,0.029129532,-0.281590045,0.09315306,-0.002100429,-0.265827746,0.101872265,-0.007183197,-0.240383327,0.004544616,0.119140951,-0.272634209,0.060196102,0.083271636,-0.245744497,0.088598788,0.058845276,-0.219366998,0.09868449,0.055832343
P,Left,-0.065302789,0.050028443,-0.108173165,-0.183385968,0.077573537,-0.116978083,-0.283590406,0.100989043,-0.100087773,-0.365898699,0.117706954,-0.073813107,-0.268540055,-0.04167223,-0.05952663,-0.408709169,-0.048054159,-0.069354597,-0.492659718,-0.053650499,-0.075957279,-0.566821426,-0.05920142,-0.079159353,-0.258731902,-0.018889726,0.000608663,-0.346083164,0.048040747,-0.015958659,-0.3843804,0.119964659,-0.036934126,-0.420284212,0.16741842,-0.045222021,-0.242514521,0.005959928,0.051666528,-0.296009719,0.068229913,0.014385655,-0.25598228,0.09452629,-0.014547008,-0.233627111,0.095613181,-0.017841665,-0.227016538,0.019568145,0.095654961,-0.25726065,0.070663571,0.057603482,-0.227141798,0.091736257,0.036335562,-0.197960854,0.094626247,0.035630793
P,Left,-0.071637392,0.048095405,-0.115043628,-0.191153288,0.066334188,-0.130702506,-0.294064194,0.087935626,-0.11733077,-0.38033703,0.110194743,-0.096164483,-0.276842207,-0.052908063,-0.073604222,-0.422911108,-0.064994812,-0.074268516,-0.507747859,-0.073374093,-0.077820632,-0.582585126,-0.078491032,-0.081547182,-0.266590864,-0.030639827,-0.002981925,-0.368653238,0.026504457,-0.001549838,-0.419249654,0.094013512,-0.01794726,-0.454033807,0.145268857,-0.031072618,-0.247749359,-0.004609406,0.059500456,-0.330298126,0.051119268,0.047758002,-0.349426836,0.109495521,0.016819764,-0.366810084,0.146354139,-0.000981093,-0.233610839,0.01292181,0.114278686,-0.283974439,0.060648262,0.091800157,-0.289460868,0.104455829,0.065793608,-0.289357692,0.1327914,0.052886006
P,Left,-0.044423163,-0.003104866,-0.143037443,-0.164857894,-0.012592972,-0.162186702,-0.272970259,-0.003996253,-0.145939087,-0.369353622,0.000844717,-0.117887115,-0.237041265,-0.129601896,-0.096111981,-0.380120158,-0.138690114,-0.133903598,-0.471856356,-0.137117565,-0.156292622,-0.555936664,-0.136853695,-0.168423524,-0.24047786,-0.091634333,-0.02587822,-0.329936504,-0.015763343,-0.084675541,-0.28810367,0.0272547,-0.109448587,-0.261248082,0.02910912,-0.106653278,-0.240785897,-0.048240543,0.030618793,-0.295249224,0.01512146,-0.039559917,-0.209083348,0.036020517,-0.058131696,-0.172418803,0.016795635,-0.044498218,-0.23952198,-0.021355033,0.076853032,-0.256071746,0.033383488,0.018957791,-0.195961088,0.045556068,0.000987145,-0.161599725,0.030883968,0.008123936
P,Left,-0.040590763,-0.005517125,-0.132022879,-0.163669139,-0.012636125,-0.153524077,-0.278004617,-0.000225126,-0.145446173,-0.375090361,0.004397095,-0.124894782,-0.242951662,-0.130675316,-0.085625886,-0.390234828,-0.137266397,-0.133182994,-0.484401569,-0.132451236,-0.158908761,-0.570270479,-0.12901932,-0.172752461,-0.251972914,-0.090103864,-0.029423879,-0.334736645,-0.002806544,-0.107586077,-0.255840361,0.030575574,-0.130710459,-0.199543298,0.015447855,-0.120105079,-0.256699682,-0.044133544,0.01259584,-0.310380519,0.027821124,-0.070078864,-0.214571506,0.044592798,-0.077117897,-0.174297065,0.018543244,-0.052198405,-0.252837658,-0.014774739,0.044268501,-0.27798146,0.046677947,-0.020142977,-0.212781698,0.055987299,-0.029988428,-0.178546965,0.036691964,-0.014437041
P,Left,-0.054916203,-0.005571484,-0.119164368,-0.177238464,-0.00340563,-0.138122803,-0.282840401,0.013773501,-0.131505435,-0.372828006,0.018597842,-0.117076835,-0.253294229,-0.112429559,-0.066551147,-0.388745099,-0.112234354,-0.097674293,-0.479859382,-0.107649564,-0.117933219,-0.556530356,-0.102055668,-0.130560761,-0.252936899,-0.07015413,-0.01342003,-0.342710852,0.009458602,-0.071194125,-0.291642725,0.049816788,-0.097186526,-0.24620831,0.05064714,-0.094579017,-0.244098901,-0.026239097,0.02818062,-0.307026326,0.038753868,-0.042622319,-0.225827276,0.053771258,-0.059294244,-0.178914725,0.035216809,-0.044198779,-0.229957521,0.001566828,0.061725801,-0.261512965,0.056966901,0.001387935,-0.206060677,0.06367445,-0.01272233,-0.16692692,0.044894219,-0.002418992
