label,handedness,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20
Q,Left,0.463541478,0.412036777,-1.10E-07,0.463221461,0.452672094,-0.227947444,0.413855076,0.52573669,-0.31855011,0.410204887,0.610062897,-0.353462577,0.442180812,0.657667756,-0.370883912,0.215890974,0.423024058,-0.270917684,0.220520556,0.579606473,-0.321890056,0.236139879,0.644534647,-0.330639273,0.211867288,0.67797339,-0.331494927,0.204862401,0.437005252,-0.169049561,0.238957182,0.582138777,-0.225042179,0.313594401,0.563931584,-0.218128085,0.337628007,0.521408558,-0.203487605,0.202551872,0.464811325,-0.081533618,0.251421183,0.578040421,-0.134954154,0.323739052,0.553342283,-0.140388697,0.327618539,0.51668036,-0.134482667,0.206172153,0.48609066,-0.012707761,0.23231034,0.550154686,-0.046803035,0.282791674,0.541204691,-0.060164537,0.310746849,0.529178202,-0.062855333
Q,Left,0.665297091,0.380324423,-5.77E-07,0.680052638,0.456771255,-0.082648486,0.65675652,0.552446127,-0.109236076,0.64259392,0.633999527,-0.112459742,0.644963622,0.688222587,-0.111102387,0.481446028,0.481549084,-0.112738498,0.448562205,0.598261178,-0.118940696,0.438549101,0.654480636,-0.113176353,0.422334522,0.697635651,-0.110848866,0.443460405,0.460827708,-0.066902995,0.478798985,0.582374394,-0.079463392,0.53995347,0.579020321,-0.068788916,0.562863588,0.548973918,-0.060994934,0.434999734,0.459385157,-0.022585306,0.471106172,0.569220841,-0.041744933,0.524879277,0.563140571,-0.040046576,0.546976328,0.538582742,-0.036495447,0.438506395,0.469745666,0.017212031,0.453430295,0.543819368,-0.005606161,0.489398897,0.542632461,-0.013275775,0.511344075,0.52308774,-0.014212829
Q,Left,0.670287311,0.307282299,-1.01E-07,0.7153579,0.378329307,-0.068823285,0.711122751,0.473026454,-0.091434084,0.699213445,0.548944771,-0.093441635,0.702802956,0.602278888,-0.092246749,0.551243901,0.430190533,-0.111023903,0.514004469,0.525228977,-0.123621434,0.498595417,0.576779366,-0.123979792,0.484346569,0.623030484,-0.124843381,0.515028417,0.421701342,-0.070915908,0.539485514,0.503762484,-0.080656156,0.584656775,0.499696791,-0.070304058,0.600005388,0.479758799,-0.064153813,0.506660938,0.419917136,-0.030787703,0.540091813,0.500843942,-0.044817444,0.582361221,0.498951882,-0.040053591,0.601640046,0.475937009,-0.035009842,0.508676171,0.427591473,0.006319864,0.532771826,0.48993662,-0.0068707,0.5618397,0.491687477,-0.008155421,0.576353252,0.472377896,-0.006739138
Q,Left,0.724871516,0.283846736,-6.98E-07,0.676341474,0.337658525,-0.165916771,0.583403587,0.455668539,-0.211541131,0.54178226,0.59985733,-0.221911743,0.50419265,0.714018166,-0.216743872,0.346970737,0.330241948,-0.119560726,0.291788667,0.530829251,-0.169436023,0.259393811,0.644172907,-0.204011947,0.211026296,0.727505207,-0.228930071,0.357228458,0.372525483,-0.050099853,0.390642136,0.557716668,-0.127436444,0.474427164,0.523922503,-0.152424946,0.486677945,0.457784057,-0.150346011,0.386187166,0.424773604,0.003283338,0.42918238,0.58232981,-0.077305257,0.508307815,0.54992938,-0.090989776,0.507287323,0.505249918,-0.07808587,0.418326557,0.46496287,0.042816114,0.446767509,0.57560128,-0.029029949,0.513603926,0.556408405,-0.046448797,0.538540483,0.520268559,-0.038794249
Q,Left,0.692856669,0.209859058,-6.55E-07,0.638258457,0.271701932,-0.15593484,0.538271725,0.392860711,-0.202373788,0.486348718,0.536687493,-0.217207059,0.446004808,0.648706079,-0.217959404,0.315594137,0.265072018,-0.117620245,0.250448793,0.463675648,-0.167033121,0.208409935,0.569807589,-0.200279772,0.152844608,0.649788499,-0.224505648,0.31508863,0.295458972,-0.051399074,0.347883582,0.474836439,-0.127463579,0.426714957,0.441776186,-0.14984107,0.432623744,0.376895368,-0.147200212,0.337270111,0.336491942,0.000764954,0.37236762,0.492552072,-0.073710702,0.446451396,0.465258509,-0.079872936,0.445662796,0.419610977,-0.064293683,0.362883836,0.371985734,0.03960938,0.384741753,0.47911033,-0.026147673,0.448820561,0.462807745,-0.038796458,0.470027864,0.42399922,-0.029165044
Q,Left,0.741748452,0.278802335,-8.12E-07,0.684215307,0.337589979,-0.162288755,0.58244741,0.449788392,-0.209620401,0.524823725,0.586393416,-0.224051729,0.474987596,0.695592284,-0.222128004,0.354313016,0.299991608,-0.116011664,0.284790695,0.497219175,-0.166305691,0.243858069,0.597046494,-0.19711414,0.185922325,0.666486621,-0.218523517,0.353175342,0.325304717,-0.049130291,0.379447818,0.513865888,-0.127771109,0.464504808,0.491121531,-0.150111914,0.477734536,0.429108202,-0.146181971,0.374733895,0.365600467,0.001552749,0.407054871,0.528553009,-0.08285068,0.48680222,0.507195055,-0.094486259,0.484832048,0.464750648,-0.079199791,0.397702068,0.400580466,0.039144982,0.413800299,0.515888691,-0.032160778,0.482775897,0.507413149,-0.047744032,0.506053627,0.475995719,-0.038891423
Q,Left,0.631392956,0.499802083,-6.17E-07,0.581683815,0.571194291,-0.091636389,0.494090647,0.645523548,-0.10502971,0.439258397,0.718377173,-0.095938094,0.403550953,0.784428418,-0.077565759,0.348110944,0.523133636,-0.052060954,0.284468889,0.630219698,-0.06935443,0.252474517,0.701444745,-0.085463226,0.216304481,0.75519526,-0.096761681,0.342697203,0.513287127,-0.00848286,0.320181012,0.630331218,-0.035847533,0.392258137,0.639203906,-0.048349775,0.430272073,0.609466672,-0.046950754,0.347563088,0.522162199,0.026155224,0.324015051,0.626300037,-0.007025432,0.390123904,0.629567325,-0.017779354,0.416902006,0.604950547,-0.012821542,0.354034334,0.530488253,0.053304203,0.334668636,0.601770878,0.024345648,0.37768051,0.602800667,0.01549498,0.406824946,0.578786433,0.020088438
Q,Left,0.694231629,0.501135111,-7.17E-07,0.637731612,0.562149286,-0.107566848,0.544396996,0.639609396,-0.121527247,0.485168517,0.717932582,-0.108410046,0.446433365,0.781780601,-0.083569013,0.391878039,0.516566813,-0.053646468,0.323089302,0.622047782,-0.066647463,0.290921748,0.690654874,-0.079313487,0.258281767,0.741419077,-0.087427251,0.391258001,0.512687802,0.001716003,0.368746698,0.62702471,-0.022606637,0.433978945,0.640185177,-0.034682494,0.471853465,0.616978884,-0.03231227,0.402001768,0.526109219,0.046112455,0.380569249,0.625458598,0.010911654,0.442987919,0.625936925,-0.008806653,0.463828981,0.602808535,-0.008200045,0.412125379,0.535023391,0.082270473,0.395876646,0.601248085,0.047364645,0.438231081,0.602663517,0.028191812,0.463923007,0.586142123,0.026993738
Q,Left,0.872074366,0.296843141,-7.22E-07,0.811353683,0.34186548,-0.183110163,0.701201081,0.417457998,-0.214428723,0.622532248,0.520401955,-0.198149726,0.560522139,0.60650444,-0.159641787,0.515437484,0.242260054,-0.114157662,0.410556048,0.37630114,-0.160520971,0.359663069,0.461708546,-0.194907278,0.301715672,0.525014102,-0.214593977,0.518125534,0.277271032,-0.027119543,0.465944499,0.437401295,-0.080025628,0.558428764,0.433245599,-0.097334623,0.601760507,0.382883847,-0.091698118,0.525002599,0.331913412,0.038828176,0.487030387,0.465181202,-0.027081667,0.578483522,0.451060385,-0.050785426,0.59607327,0.409969985,-0.044595513,0.531230509,0.376000285,0.089876801,0.507762492,0.462291151,0.033335354,0.569353759,0.451838076,0.009557771,0.602109909,0.42592442,0.010322462
Q,Left,0.845794439,0.231747702,-8.63E-07,0.793839633,0.297413349,-0.18970263,0.692943096,0.380858153,-0.22067067,0.623314619,0.485103309,-0.19973509,0.55910939,0.56857419,-0.155074522,0.50828737,0.184407771,-0.136332959,0.402878523,0.329416186,-0.182467952,0.356042564,0.417983025,-0.215700403,0.298138022,0.486094058,-0.233304381,0.507672727,0.200446978,-0.040920664,0.462672263,0.381075382,-0.091914825,0.561243415,0.37898016,-0.108048633,0.602704287,0.320569575,-0.102948017,0.50604558,0.241691053,0.034822199,0.465640455,0.390420645,-0.026808051,0.559325457,0.380326241,-0.05217886,0.573423684,0.334468126,-0.048776366,0.49761644,0.277058274,0.096020833,0.463829637,0.36500293,0.047313016,0.520324051,0.355757594,0.025593843,0.549433172,0.32161057,0.026460893
Q,Left,0.841889262,0.25555709,-7.98E-07,0.780243158,0.333784044,-0.181661546,0.669891775,0.425561428,-0.210434347,0.591793895,0.522405803,-0.18938008,0.523777127,0.609559596,-0.146105409,0.487588972,0.252645582,-0.125028834,0.37945199,0.399657339,-0.171616361,0.328401089,0.493410408,-0.2089867,0.270018816,0.563533306,-0.229479611,0.493848145,0.264038086,-0.031471435,0.433303595,0.432423621,-0.081405222,0.525738955,0.433457583,-0.101852603,0.568719268,0.38449347,-0.099463217,0.496441513,0.299837738,0.043271966,0.450037807,0.441968143,-0.014861213,0.539955258,0.430639833,-0.041424338,0.556546807,0.386033773,-0.039299805,0.493169844,0.329139203,0.104074523,0.462926656,0.419112623,0.057694275,0.522123992,0.410707474,0.036315165,0.554457426,0.379983991,0.03735486
Q,Left,0.791384757,0.219324335,-4.47E-07,0.827564657,0.278369099,-0.029145164,0.823860765,0.353962988,-0.04388988,0.79644084,0.420892566,-0.048417658,0.773275495,0.469741553,-0.050690953,0.745809317,0.332544416,-0.07369148,0.753061354,0.432044387,-0.086270131,0.751084805,0.473139048,-0.081685767,0.740925968,0.503800631,-0.077912323,0.690137148,0.327461153,-0.060736809,0.706442475,0.420582294,-0.072799496,0.730101168,0.408670127,-0.060613148,0.735705614,0.383167952,-0.051368821,0.651166201,0.320346773,-0.046100371,0.6789065,0.403299034,-0.057986975,0.704671144,0.391030699,-0.046040647,0.70856595,0.369785041,-0.037182625,0.62511611,0.314573348,-0.032446511,0.644732356,0.380450428,-0.042529978,0.66966629,0.374117017,-0.037189323,0.677153885,0.355530679,-0.031961743
Q,Left,0.727164507,0.2643978,-5.45E-07,0.742523432,0.296675682,-0.043014172,0.751309216,0.372609794,-0.070524998,0.761327326,0.445866317,-0.086431593,0.772078395,0.495298922,-0.101307638,0.633776248,0.37483561,-0.083190717,0.683234811,0.469373643,-0.101435117,0.694042206,0.507567227,-0.115845218,0.684579611,0.537811816,-0.130267337,0.592427909,0.378379136,-0.070856303,0.63947773,0.465648144,-0.081652626,0.661011159,0.445299625,-0.07986293,0.66311425,0.417563409,-0.084676564,0.569261611,0.377660304,-0.058028571,0.612400651,0.457139492,-0.064108297,0.637633145,0.433911294,-0.055180341,0.640892982,0.408278793,-0.055816025,0.560533822,0.370791107,-0.049487423,0.579828024,0.433072746,-0.059677839,0.601379037,0.429644555,-0.055333231,0.611111104,0.420531064,-0.053628005
Q,Left,0.73054105,0.249125242,-4.53E-07,0.751939297,0.286262453,-0.048440251,0.762174487,0.362448096,-0.079012424,0.771097898,0.433409721,-0.096283942,0.786124587,0.479247957,-0.112017483,0.655930579,0.351313263,-0.092623264,0.696794689,0.445797324,-0.113938913,0.704892695,0.486915201,-0.128295422,0.696609735,0.520537972,-0.142000973,0.611429274,0.353443295,-0.076137833,0.653415442,0.442918956,-0.089842863,0.674140453,0.425526559,-0.086919256,0.675772548,0.399533838,-0.08995124,0.584623635,0.353233784,-0.059145208,0.625544667,0.434205443,-0.065794669,0.649039865,0.414867759,-0.054841105,0.650857091,0.391228169,-0.053380467,0.572426379,0.348179042,-0.046928704,0.594611466,0.412039995,-0.056422465,0.616994441,0.409090936,-0.050965976,0.626847923,0.400473684,-0.048210192
Q,Left,0.790635705,0.466546118,-6.42E-07,0.734834194,0.562349021,-0.137503073,0.634056807,0.664257169,-0.178065762,0.572555542,0.773994684,-0.187765703,0.554197192,0.873746872,-0.189035997,0.427772939,0.512132168,-0.101169474,0.355491102,0.663340271,-0.120638758,0.32376796,0.753434837,-0.137978241,0.286141157,0.824984252,-0.151886851,0.411135316,0.497726619,-0.03219597,0.390822083,0.663831949,-0.075589567,0.479807258,0.684187114,-0.095684528,0.532267988,0.657762885,-0.097528137,0.419487238,0.505866468,0.028002011,0.398770094,0.65570724,-0.018292679,0.476949811,0.669032514,-0.03400166,0.520552516,0.645058393,-0.02952004,0.426752776,0.524588943,0.078848943,0.410622209,0.626312137,0.042927228,0.466383606,0.638485491,0.0296502,0.50475949,0.613873065,0.032299805
Q,Left,0.786826551,0.432460338,-4.43E-07,0.742569923,0.540179133,-0.12105196,0.663403213,0.646636963,-0.163475245,0.617483139,0.758085907,-0.181022346,0.61194855,0.853966236,-0.190093651,0.441785038,0.526153266,-0.07276386,0.397352517,0.685498714,-0.089355126,0.375627518,0.775815845,-0.109681062,0.348806083,0.845846295,-0.125061527,0.429482043,0.509905636,-0.012579149,0.420592785,0.67512536,-0.058377061,0.504338384,0.676854253,-0.086618893,0.552242875,0.639709353,-0.09120252,0.439246565,0.512134254,0.040109083,0.430040717,0.660535634,-0.002131253,0.502141595,0.662673831,-0.021181427,0.542061508,0.628325224,-0.017610747,0.449198127,0.526830673,0.084554903,0.43083778,0.624658644,0.057346705,0.48243624,0.634988606,0.046640582,0.517405987,0.60626936,0.051419526
Q,Left,0.806127667,0.450267196,-6.48E-07,0.760313809,0.552980304,-0.127233595,0.667820215,0.663098991,-0.164270997,0.606320024,0.777477682,-0.171765834,0.591798604,0.877980351,-0.167955905,0.445430905,0.538886547,-0.077079564,0.384968996,0.701804638,-0.101130135,0.357023776,0.795380354,-0.127308428,0.327128053,0.867162347,-0.144572094,0.433867782,0.523775399,-0.012270999,0.420731664,0.699962616,-0.061977934,0.512047231,0.700060487,-0.090446226,0.564149678,0.65690887,-0.093312696,0.443226635,0.531679392,0.043419849,0.435140014,0.687050283,-0.004200608,0.512750864,0.682068825,-0.026147794,0.550233483,0.641131401,-0.022359751,0.453947455,0.548600614,0.090197563,0.440563381,0.649356484,0.055703402,0.495902687,0.653564513,0.041034043,0.533059597,0.62195015,0.045498837
Q,Left,0.178337649,0.483102709,2.94E-07,0.254918218,0.62533468,0.062294543,0.292527914,0.706069946,0.131985366,0.331051409,0.759907901,0.181812748,0.384058803,0.764431775,0.23927623,0.386237651,0.565472841,0.286684453,0.472858071,0.607830942,0.330854565,0.501609385,0.649652719,0.310514718,0.521914542,0.646431506,0.292187154,0.389544696,0.52562499,0.256038427,0.467381537,0.614269674,0.261625588,0.41936633,0.639283419,0.186841443,0.371718198,0.620896101,0.149710864,0.407215625,0.510041714,0.215065464,0.515480042,0.588077545,0.226131842,0.557070613,0.623229027,0.165040016,0.600838959,0.619364202,0.13023065,0.433230013,0.503695965,0.177182123,0.502823055,0.571290612,0.200701386,0.534398496,0.611224949,0.187522188,0.566727638,0.613794208,0.177109092
Q,Left,0.169780374,0.521466553,5.46E-07,0.244784564,0.67841047,0.101297237,0.296000391,0.753043711,0.19003053,0.343078554,0.797341466,0.247382626,0.39310351,0.784868419,0.311315507,0.374362081,0.605936527,0.346354276,0.416726589,0.646438897,0.400281876,0.416286945,0.670337081,0.399726093,0.397125274,0.652239859,0.406605124,0.39806053,0.557378471,0.297516793,0.523081422,0.606749296,0.386023194,0.593760908,0.648507893,0.390758485,0.645592928,0.663380146,0.393134773,0.424846828,0.530822098,0.228827938,0.551746547,0.592628837,0.282936215,0.634244323,0.635936081,0.270978749,0.707082152,0.648775458,0.262054443,0.457601398,0.514331698,0.161949098,0.54448849,0.573720217,0.192238852,0.596111178,0.612162471,0.194156602,0.637779951,0.620501161,0.195039093
Q,Left,0.166159213,0.470626026,5.63E-07,0.234532893,0.633910358,0.09214963,0.281154186,0.70864886,0.178933248,0.323672086,0.758494794,0.23490648,0.381020486,0.762137711,0.29651475,0.372388542,0.586203277,0.341034412,0.416565806,0.630112052,0.405414313,0.419668466,0.657943904,0.418288946,0.404316336,0.646312475,0.433093548,0.401131213,0.53692776,0.291594386,0.525789976,0.5926916,0.389152914,0.600713253,0.635977626,0.404030204,0.656614065,0.660240471,0.410710275,0.433905363,0.504844666,0.219288334,0.561504722,0.572134674,0.267926306,0.639993608,0.620585799,0.240436107,0.709487796,0.640648127,0.219685733,0.470696926,0.479337633,0.148996264,0.553017437,0.543976426,0.162581608,0.591645598,0.594095945,0.144457519,0.615683436,0.610466659,0.130281255
Q,Left,0.73774302,0.51534462,-7.00E-07,0.67806375,0.597602606,-0.142984629,0.566386759,0.700857818,-0.17325969,0.491535664,0.803392708,-0.169183969,0.454723269,0.892284632,-0.1524048,0.394968301,0.542770088,-0.098196596,0.299632072,0.693976104,-0.120038413,0.251156598,0.785770774,-0.136610717,0.198366627,0.85303998,-0.149287567,0.386886477,0.549826384,-0.026256109,0.353845447,0.701075196,-0.067342967,0.434765071,0.710369408,-0.081799857,0.474064648,0.672098458,-0.07910949,0.394706875,0.575709403,0.03389705,0.368391961,0.707658708,-0.014171021,0.447005421,0.705352247,-0.031104036,0.472993404,0.670440495,-0.026761161,0.401254088,0.59562397,0.083331995,0.380282313,0.681385994,0.042571977,0.433766276,0.681759179,0.026611416,0.46582967,0.65598321,0.028757919
Q,Left,0.782857955,0.562548876,-6.25E-07,0.722854912,0.618004382,-0.135423809,0.615616024,0.696109533,-0.168130204,0.539002419,0.787830234,-0.168212667,0.492599756,0.86748594,-0.15629293,0.4766303,0.525004864,-0.099048451,0.372777522,0.64903599,-0.131555006,0.314040124,0.729707241,-0.158378482,0.259239167,0.790402472,-0.176904395,0.46971947,0.541356504,-0.033887409,0.416561276,0.671037257,-0.080898121,0.486983061,0.686099827,-0.099922732,0.527740479,0.656922281,-0.100261979,0.470490068,0.574081481,0.019485058,0.42623046,0.687638938,-0.029983092,0.49858138,0.688801408,-0.045988131,0.524762213,0.657895386,-0.041353256,0.47136426,0.599583685,0.062425733,0.43857947,0.674411774,0.022231665,0.487840354,0.67549026,0.008608445,0.518034577,0.653467,0.011758897
Q,Left,0.553892732,0.425974488,-6.30E-07,0.586518884,0.459893018,-0.131304756,0.56881094,0.547303081,-0.226749107,0.549754381,0.654052019,-0.294760525,0.550238609,0.734219909,-0.360345602,0.436284304,0.3991552,-0.269315332,0.394411713,0.55073756,-0.36566624,0.366759181,0.65538758,-0.420285851,0.338102371,0.735332608,-0.452162683,0.346668959,0.384124607,-0.228826568,0.359601408,0.561774313,-0.300955564,0.385925233,0.605550885,-0.303174168,0.402439713,0.614540577,-0.304728806,0.291402191,0.40272525,-0.190753609,0.314631343,0.562428951,-0.2485452,0.351440877,0.573376894,-0.230627835,0.373051763,0.558109641,-0.216720551,0.259127647,0.433862984,-0.163234681,0.279677421,0.545035005,-0.207737684,0.325856686,0.560597897,-0.196355179,0.359996706,0.554525435,-0.181486294
Q,Left,0.558996916,0.419508755,-3.46E-07,0.590306044,0.471003503,-0.165031478,0.581310153,0.568009496,-0.287130862,0.575235248,0.673774004,-0.371426344,0.591246128,0.742553115,-0.456024259,0.455659926,0.409079313,-0.352064013,0.407774866,0.57011342,-0.467111111,0.382704526,0.677753568,-0.529422343,0.358156294,0.760140538,-0.568993628,0.361399382,0.401006728,-0.293337166,0.36036557,0.594457269,-0.382580757,0.416175485,0.610063076,-0.376514375,0.445241809,0.58754164,-0.374400884,0.301007301,0.422151804,-0.237067282,0.323208302,0.592904866,-0.301503688,0.379380226,0.583509684,-0.270766228,0.406108558,0.545709252,-0.253029078,0.262852848,0.452066958,-0.193286419,0.28238678,0.573494077,-0.241495088,0.341872185,0.571882963,-0.228845328,0.37780273,0.542880416,-0.21811226
Q,Left,0.507951021,0.43011573,-1.64E-07,0.541383982,0.483149648,-0.179148048,0.532369971,0.574569345,-0.303643465,0.516910911,0.68223083,-0.384025246,0.52088207,0.760133207,-0.462901086,0.411214411,0.416348189,-0.372061372,0.355052978,0.573470294,-0.492332548,0.317660511,0.674824059,-0.555911064,0.282343566,0.755791783,-0.596807897,0.314012706,0.409207851,-0.304552525,0.3063218,0.597438574,-0.386505485,0.366536528,0.587836802,-0.365189314,0.394348502,0.544565678,-0.353742033,0.253029734,0.431602955,-0.242179111,0.268018544,0.59510386,-0.301410824,0.323527604,0.576417685,-0.261781245,0.342836261,0.532486856,-0.239874974,0.217446595,0.459854543,-0.193912998,0.238231212,0.573858917,-0.240519986,0.292805612,0.564006567,-0.227293894,0.323658854,0.533438504,-0.217562959
Q,Left,0.83906734,0.349326849,-3.59E-07,0.828452229,0.382519364,-0.049602967,0.803050339,0.426200032,-0.064798236,0.789675415,0.464749277,-0.068321005,0.787173569,0.491718739,-0.06728597,0.706353843,0.396969944,-0.039637938,0.694281936,0.459104836,-0.050518248,0.692980051,0.488982201,-0.058672719,0.688099504,0.505857229,-0.063172601,0.697578132,0.393160492,-0.01584181,0.711102366,0.455916733,-0.030900648,0.7429865,0.45280388,-0.036797393,0.760071218,0.436657637,-0.036777806,0.700509191,0.396682113,0.00421125,0.712074101,0.450382411,-0.011087513,0.740468264,0.445879191,-0.016429432,0.753391206,0.433198303,-0.015168635,0.70664984,0.401084095,0.020223165,0.709173799,0.437029034,0.007440891,0.726039231,0.437699914,0.001736614,0.735984862,0.432486862,0.002373903
Q,Left,0.387487471,0.566356897,5.29E-07,0.456128836,0.638378799,-0.014253666,0.537710786,0.696964025,-0.013790953,0.592776418,0.753875911,-0.01467176,0.626200378,0.801843047,-0.011307485,0.651413143,0.559384406,0.027076798,0.704718947,0.655093372,0.009689827,0.735943913,0.723555923,-0.010063823,0.763893187,0.771423399,-0.023245929,0.653278112,0.557751715,0.026164113,0.687170148,0.675354064,-0.005970875,0.644845784,0.704115808,-0.027856695,0.618482172,0.698948443,-0.033334933,0.647063851,0.566950381,0.021039668,0.670049846,0.673556209,-0.008486829,0.626266599,0.690892279,-0.014530987,0.600884676,0.677307367,-0.00684726,0.63652122,0.575983882,0.013929573,0.652349591,0.656304121,-0.002287235,0.630642354,0.679119229,-0.002733561,0.617720008,0.675300062,0.004654804
Q,Left,0.659365773,0.536590457,-7.16E-07,0.578908086,0.598151565,-0.046689026,0.483136952,0.652836025,-0.044429712,0.423635334,0.709017992,-0.031860851,0.391427696,0.760596693,-0.011022815,0.374381959,0.527262866,0.017041011,0.311785132,0.618223429,0.010089628,0.280525416,0.676061332,-0.004744014,0.249621555,0.713354111,-0.015947271,0.375343978,0.532640755,0.037401594,0.328795314,0.638357699,0.020782668,0.375997812,0.655992806,0.004980486,0.405436218,0.643022597,0.001604518,0.383095831,0.548679709,0.049639262,0.348141849,0.642066598,0.025950084,0.392898142,0.649171531,0.010709394,0.411954015,0.633060455,0.010210081,0.394557923,0.563985765,0.057082094,0.368037313,0.628744006,0.038211003,0.396634936,0.638398528,0.029378902,0.417960465,0.633826375,0.030851016
Q,Left,0.64745295,0.562781274,-6.14E-07,0.562816381,0.621219873,-0.053454034,0.469125628,0.669571936,-0.057293132,0.403051436,0.72319901,-0.049913116,0.370692939,0.767952561,-0.034390956,0.3620812,0.542963386,0.011566399,0.288927972,0.635441065,0.007070375,0.258643091,0.689845979,-0.00678996,0.231564209,0.725120604,-0.016769314,0.363482058,0.553278923,0.040170513,0.300120652,0.656104743,0.02040836,0.340708703,0.683093727,-0.001534846,0.3752307,0.683642149,-0.008011076,0.371509224,0.571632266,0.062027317,0.321005613,0.662652016,0.040895503,0.359949559,0.681621313,0.022069823,0.392916352,0.678536117,0.019488463,0.381637275,0.589822233,0.079119302,0.347392589,0.652799129,0.062701866,0.36882636,0.671420693,0.049852226,0.392968774,0.674059391,0.048897892
Q,Left,0.658194005,0.421144396,5.17E-07,0.800645232,0.473716974,-0.149458334,0.904952288,0.52085948,-0.260982335,0.937437534,0.534775615,-0.338959903,0.86633563,0.539955258,-0.415697843,0.69669497,0.354017049,-0.326709628,0.749880075,0.58245647,-0.415674776,0.816180646,0.596862078,-0.460391641,0.832297742,0.539152145,-0.493376553,0.605804026,0.360253125,-0.28878355,0.684046626,0.613376379,-0.34350279,0.757398605,0.614546716,-0.331648499,0.771161795,0.538282633,-0.337788671,0.540972114,0.385360062,-0.250179291,0.611515939,0.609653354,-0.306095362,0.682069004,0.602763772,-0.268452704,0.711288035,0.536162436,-0.250610381,0.497587591,0.417774677,-0.224412933,0.514210343,0.599519908,-0.279830903,0.516807199,0.667025924,-0.264175802,0.515723586,0.69123745,-0.253033429
R,Left,0.463183761,0.722833812,7.53E-07,0.548590064,0.645911276,-0.047402158,0.580863476,0.541102827,-0.069379717,0.48598516,0.501293063,-0.091802791,0.397903144,0.484584987,-0.11400567,0.502522826,0.434094965,-0.032253947,0.479359061,0.348461747,-0.067391738,0.44788602,0.287504286,-0.092613444,0.414157063,0.230846673,-0.112704001,0.432085186,0.442706853,-0.041963052,0.435633689,0.327391624,-0.083290562,0.441679269,0.268575728,-0.107652523,0.436832309,0.21579507,-0.122079626,0.367557168,0.483013391,-0.058363628,0.350597411,0.396145552,-0.129990295,0.392104208,0.472017527,-0.13827987,0.416870087,0.532617629,-0.126167983,0.306159884,0.549130142,-0.077537455,0.285295993,0.48918581,-0.137100935,0.334021032,0.526813626,-0.137002781,0.371148199,0.56837219,-0.125743449
R,Left,0.534182608,0.70592618,6.79E-07,0.621931672,0.619565964,-0.056328692,0.648428798,0.509155273,-0.083209597,0.546365559,0.465973496,-0.10984917,0.449619502,0.453081787,-0.137237445,0.559944093,0.39170137,-0.045178633,0.533818245,0.302758336,-0.085875273,0.500239372,0.244954228,-0.116372205,0.464973986,0.18688482,-0.139950067,0.484780222,0.404172331,-0.053309165,0.481793195,0.277650625,-0.095917821,0.483053386,0.209678456,-0.123074584,0.477756917,0.150602624,-0.142225415,0.417635202,0.451099545,-0.068960965,0.391559213,0.352135152,-0.140666008,0.438815027,0.420163274,-0.155082434,0.474977851,0.482517689,-0.149243727,0.355307221,0.524456143,-0.088390701,0.32575345,0.454405963,-0.149052233,0.379918158,0.488386631,-0.15348129,0.427753448,0.535626769,-0.14696525
R,Left,0.43564111,0.726970315,7.12E-07,0.529715836,0.658694386,-0.044861015,0.571918964,0.557412386,-0.063520029,0.484684169,0.506330073,-0.082956128,0.401283443,0.485074461,-0.102809601,0.505508363,0.439673573,-0.027214257,0.491273999,0.355700254,-0.058961384,0.468347281,0.294061691,-0.083875999,0.442522854,0.234657139,-0.104119375,0.432732224,0.438499033,-0.038125113,0.444059134,0.325114429,-0.0722377,0.455270141,0.260680854,-0.094950385,0.456232041,0.200199947,-0.110015512,0.36434564,0.47170341,-0.055913039,0.353677332,0.382900983,-0.121323965,0.389618844,0.461196393,-0.132926941,0.411820889,0.521889687,-0.124395505,0.296720594,0.53154552,-0.076608323,0.281070054,0.466570675,-0.133316174,0.326667517,0.510624707,-0.13578403,0.361935019,0.558632612,-0.127214
R,Left,0.460028172,0.886892557,1.06E-06,0.549509346,0.841010094,-0.1170073,0.550912738,0.752834678,-0.181520581,0.423366129,0.700030446,-0.234130561,0.316509545,0.649357677,-0.282967955,0.537281394,0.580100119,-0.130257219,0.491049975,0.465658575,-0.221768036,0.43719694,0.399210453,-0.281610966,0.373012871,0.339368463,-0.317954868,0.445646197,0.571224868,-0.122333758,0.44675535,0.423130423,-0.214310884,0.423537314,0.339167058,-0.257275522,0.390983909,0.264767379,-0.27501747,0.363130569,0.602936685,-0.128212631,0.296116114,0.544987142,-0.243147761,0.330934107,0.65560472,-0.257348984,0.373895824,0.721350014,-0.237734884,0.28560257,0.661558628,-0.142822534,0.233819902,0.639861465,-0.228889033,0.278656751,0.708875,-0.231980816,0.333623767,0.746620655,-0.216927022
